id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_class,waterpoint_type,year_recorded
59794,0.0,2013-01-28,WORLD VISION,0.0,CONSULTING ENGINEER,33.01534428,-4.24936845,INTERNAL,TABORA,NZEGA,0,False,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
6048,0.0,2011-07-19,CONCERN WORLD WIDE,0.0,DWE,31.37865297,-2.97105003,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
34798,500.0,2013-01-18,NORAD,984.0,RWE,29.74568157,-4.75072346,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,125,True,VWC,True,1982.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
46450,0.0,2013-01-26,FINI WATER,354.0,FINI WATER,38.92361051,-10.17232412,RUVUMA / SOUTHERN COAST,LINDI,RUANGWA,430,True,VWC,False,1981.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
39612,0.0,2011-03-10,GOVERNMENT OF TANZANIA,0.0,GOVER,36.37239033,-6.49913384,WAMI / RUVU,DODOMA,MPWAPWA,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
24083,0.0,2011-07-15,MD,0.0,DW,31.51157011,-1.71293293,LAKE VICTORIA,KAGERA,MULEBA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
56047,5000.0,2013-03-08,DISTRICT COUNCIL,876.0,DISTRICT COUNCIL,37.58553101,-3.70943937,PANGANI,KILIMANJARO,MWANGA,64,True,WATER BOARD,False,2007.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
5456,0.0,2011-03-15,SOLIDARM,302.0,DWE,36.18235236,-8.9411087,RUFIJI,MOROGORO,ULANGA,680,True,VWC,True,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
67961,0.0,2013-02-18,GOVERNMENT OF TANZANIA,1442.0,DISTRICT COUNCIL,37.60688669,-3.13859425,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,1984.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
48719,500.0,2013-02-10,DANIDA,832.0,DANIDA,36.06424263,-10.52615474,RUFIJI,RUVUMA,NAMTUMBO,660,True,VWC,True,1982.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
68999,0.0,2011-04-11,UNKNOWN,0.0,UNKNOWN,34.04633457,-8.68576749,RUFIJI,MBEYA,MBARALI,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
71751,0.0,2013-03-21,ADB,1539.0,JANDU PLUMBER CO,36.61174976,-2.49260495,INTERNAL,ARUSHA,LONGIDO,600,True,VWC,True,2007.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,SURFACE,CATTLE TROUGH,2013
7084,10.0,2013-03-13,GERMANY REPUBLI,1168.0,CES,37.19654132,-3.26503166,PANGANI,KILIMANJARO,HAI,150,True,WATER BOARD,True,2001.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
12644,0.0,2011-03-27,WORLD BANK,173.0,WORLD,38.12087124,-6.76279749,WAMI / RUVU,MOROGORO,MOROGORO RURAL,15,True,VWC,True,2000.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2011
42842,500.0,2011-03-15,IR,908.0,IR,36.64057425,-6.84296255,WAMI / RUVU,MOROGORO,KILOSA,350,True,VWC,True,1982.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
57583,500.0,2013-01-16,MBUNGE,956.0,VWA,29.67548002,-4.7734959,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,80,True,VWC,True,2007.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
18171,0.0,2011-07-08,NATIONAL RURAL,0.0,DWE,31.26966602,-2.73063962,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,IMPROVED SPRING,2011
5316,0.0,2011-07-22,GOVERNMENT OF TANZANIA,0.0,DWE,32.96375946,-2.55611348,LAKE VICTORIA,MWANZA,ILEMELA,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
18945,0.0,2013-01-16,WATERAID,0.0,SEMA,32.61574695,-4.61165563,LAKE TANGANYIKA,TABORA,NZEGA,0,False,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
19707,500.0,2011-12-03,ADB,1708.0,DWE,34.74769639,-8.98657751,RUFIJI,IRINGA,NJOMBE,70,True,VWC,False,2008.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
70734,0.0,2011-04-08,KKKT,0.0,KKKT,33.15599737,-8.9289642,LAKE RUKWA,MBEYA,MBOZI,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
11280,0.0,2011-07-13,UNDP,0.0,DWE,31.61587259,-1.21658479,LAKE VICTORIA,KAGERA,MISENYI,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
69969,0.0,2013-03-17,MISSION,1572.0,MISSION,35.07619737,-11.44859049,RUVUMA / SOUTHERN COAST,RUVUMA,MBINGA,126,True,VWC,True,1997.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
10345,0.0,2013-02-23,UNKNOWN,1233.0,UNKNOWN,35.03266049,-5.04989564,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1970.0,MOTORPUMP,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,OTHER,2013
69992,2000.0,2011-03-14,DHV,141.0,DWE,37.85129323,-7.19777477,WAMI / RUVU,MOROGORO,MOROGORO RURAL,200,True,VWC,True,1997.0,HANDPUMP,USER-GROUP,MONTHLY,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
13378,0.0,2013-01-30,TASAF,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,OTHER,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
60813,0.0,2013-09-03,TASAF,1497.0,DWE,36.70318001,-3.3447716,PANGANI,ARUSHA,ARUSHA RURAL,200,True,PARASTATAL,True,1998.0,OTHER,COMMERCIAL,UNKNOWN,GOOD,ENOUGH,SURFACE,OTHER,2013
24517,0.0,2013-01-09,TUWASA,0.0,TUWASA,32.79598165,-5.01428082,LAKE TANGANYIKA,TABORA,TABORA URBAN,0,False,OTHER,True,0.0,OTHER,OTHER,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
67270,0.0,2011-02-26,AFRICAN 2000 NETWORK,96.0,KALUGENDO,39.00208739,-7.158364,WAMI / RUVU,PWANI,KISARAWE,230,True,TRUST,False,2010.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,UNKNOWN,SURFACE,COMMUNAL STANDPIPE,2011
35400,0.0,2013-03-06,GOVERNMENT OF TANZANIA,1417.0,GOVERNMENT,34.68090388,-2.14577732,LAKE VICTORIA,MARA,SERENGETI,2000,True,WUG,True,1979.0,MOTORPUMP,USER-GROUP,NEVER PAY,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
13712,0.0,2011-08-13,HIFAB,0.0,HESAWA,33.20643739,-2.75534811,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2011
53254,0.0,2011-07-22,HAM,0.0,HAM,33.041857300000004,-2.71767797,LAKE VICTORIA,MWANZA,MISSUNGWI,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
68340,30.0,2011-03-03,ASB,-8.0,ORIEN,38.75478644,-7.98592342,RUFIJI,PWANI,RUFIJI,1,False,PRIVATE OPERATOR,True,2008.0,MOTORPUMP,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
68714,0.0,2011-03-23,IS,288.0,IS,37.02456706,-7.63508379,RUFIJI,MOROGORO,KILOSA,350,True,VWC,True,2008.0,HANDPUMP,OTHER,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
18944,0.0,2011-03-14,ROMAN CATHOLIC,174.0,DWE,38.80315853,-5.12363866,PANGANI,TANGA,MUHEZA,250,True,VWC,False,1999.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,SEASONAL,GROUNDWATER,COMMUNAL STANDPIPE,2011
52114,5000.0,2013-02-03,CAFOD,1100.0,CBHCC,36.93838173,-3.3785179,PANGANI,ARUSHA,MERU,350,True,WATER BOARD,True,2003.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
17597,0.0,2012-10-22,RWSSP,0.0,DWE,32.45277036,-3.97895774,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,UNKNOWN,MILKY,ENOUGH,GROUNDWATER,HAND PUMP,2012
60847,10.0,2013-01-21,GOVERNMENT OF TANZANIA,1802.0,GOVERNMENT,35.57158378,-3.75729065,INTERNAL,MANYARA,MBULU,363,True,WUG,True,1979.0,HANDPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
34757,0.0,2011-04-13,ADB,1778.0,DWE,34.68956467,-9.16365815,RUFIJI,IRINGA,NJOMBE,65,True,VWC,True,2008.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
39539,0.0,2011-02-20,SONGAS,86.0,SONGA,39.05796296,-7.66058385,RUFIJI,PWANI,RUFIJI,1,True,VWC,True,2004.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
16799,20.0,2013-02-22,MUWSA,797.0,MUWSA,37.34844782,-3.34911766,PANGANI,KILIMANJARO,MOSHI URBAN,1,True,WATER AUTHORITY,True,2010.0,GRAVITY,COMMERCIAL,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
68112,0.0,2011-07-18,NK,1646.0,DWE,31.15271138,-7.70757282,LAKE RUKWA,RUKWA,NKASI,1,True,VWC,False,2008.0,HANDPUMP,USER-GROUP,UNKNOWN,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
52118,8000.0,2013-02-23,UNICEF,1473.0,UNICEF,35.2888602,-9.75775907,LAKE NYASA,RUVUMA,SONGEA RURAL,60,True,VWC,True,1976.0,SUBMERSIBLE,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
20660,500.0,2013-01-18,TCRS,1288.0,TCRS,30.48044091,-5.61383039,LAKE TANGANYIKA,RUKWA,MPANDA,10,True,VWC,True,1980.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
65885,0.0,2012-10-10,RWSSP,0.0,DWE,32.64382102,-4.14852979,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
21520,2000.0,2013-03-29,GOVERNMENT OF TANZANIA,1574.0,GOVERNMENT,37.89482508,-4.25791563,PANGANI,KILIMANJARO,SAME,420,True,WATER AUTHORITY,True,2010.0,GRAVITY,OTHER,MONTHLY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
31114,0.0,2013-05-03,ADRA,1068.0,ADRA/ COMMUNITY,36.97034941,-3.37181176,PANGANI,ARUSHA,MERU,120,True,VWC,True,1997.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2013
22708,0.0,2013-01-30,NORAD,2071.0,NORAD,31.78632417,-7.98942281,LAKE RUKWA,RUKWA,SUMBAWANGA URBAN,2300,True,VWC,True,1985.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2013
52296,0.0,2011-07-27,GOVERNMENT OF TANZANIA,1298.0,RWE,33.01897596,-2.05702269,LAKE VICTORIA,MWANZA,UKEREWE,300,True,VWC,True,1982.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
71498,30.0,2013-01-29,UNKNOWN,1616.0,UNKNOWN,34.86291774,-4.96526619,INTERNAL,SINGIDA,SINGIDA RURAL,500,True,VWC,True,2000.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
57034,50.0,2013-02-28,UNKNOWN,1573.0,UNKNOWN,34.89161884,-4.5408062000000005,INTERNAL,SINGIDA,SINGIDA RURAL,250,True,VWC,True,2000.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
71733,20.0,2013-06-04,GOVERNMENT OF TANZANIA,1018.0,DWE,36.69644553,-3.58183023,PANGANI,ARUSHA,ARUSHA RURAL,100,True,VWC,True,2010.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
31417,0.0,2011-03-30,MZEE MOH,254.0,SANJE WA,36.93207112,-7.77156885,RUFIJI,MOROGORO,KILOMBERO,500,True,WUA,True,2010.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
29958,0.0,2012-10-10,ADB,0.0,DWE,33.47054807,-3.6124697,INTERNAL,SHINYANGA,SHINYANGA URBAN,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
60931,0.0,2013-03-05,HESAWA,1616.0,HESAWA,34.76746911,-1.80015907,LAKE VICTORIA,MARA,SERENGETI,2000,False,OTHER,True,1996.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
50205,500.0,2013-10-03,DANIDA,447.0,DANIDA,34.61542987,-10.53460599,LAKE NYASA,RUVUMA,MBINGA,90,True,VWC,True,2001.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
71233,2000.0,2011-07-28,RUDEP,1097.0,DWE,31.30609251,-6.39201139,LAKE RUKWA,RUKWA,MPANDA,210,True,VWC,True,1988.0,OTHER,USER-GROUP,ANNUALLY,GOOD,SEASONAL,GROUNDWATER,OTHER,2011
22586,5.0,2013-03-14,GERMANY REPUBLI,970.0,CES,37.13143719,-3.32762772,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
53543,50.0,2013-01-20,TASAF,123.0,TASAF,39.4802046,-10.13516448,RUVUMA / SOUTHERN COAST,LINDI,LINDI RURAL,1500,True,VWC,False,2008.0,HANDPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
40813,0.0,2011-07-14,OXFAM,0.0,OXFAM,30.78580866,-2.53422918,LAKE VICTORIA,KAGERA,NGARA,0,True,VWC,False,0.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,DRY,GROUNDWATER,OTHER,2011
35850,0.0,2012-11-05,GOVERNMENT OF TANZANIA,0.0,RWE,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,MAGU,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2012
27728,0.0,2011-02-23,KUWAIT,53.0,KUWAIT,39.11873324,-7.08992163,WAMI / RUVU,PWANI,MKURANGA,300,True,VWC,False,2007.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2011
67323,0.0,2011-03-14,UNICE,152.0,RWE,37.73986199,-7.402242299999998,WAMI / RUVU,MOROGORO,MOROGORO RURAL,400,True,VWC,True,1969.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
55713,0.0,2011-03-23,COBASHEC,280.0,COBASHEC,36.78793936,-8.06967881,RUFIJI,MOROGORO,KILOMBERO,200,True,VWC,True,2004.0,OTHER,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
893,10.0,2011-03-01,FRANCE,1636.0,LVA LTD,37.57667307,-7.08313132,WAMI / RUVU,MOROGORO,MVOMERO,50,True,VWC,True,2004.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
28002,2500.0,2013-02-01,TCRS,1211.0,TCRS,31.24969885,-6.31515287,LAKE RUKWA,RUKWA,MPANDA,250,True,VWC,True,1990.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
31475,500.0,2013-01-16,NORAD,999.0,RWE,29.68727656,-4.74884621,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,120,True,VWC,True,1985.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
36465,0.0,2013-02-13,DANIDA,480.0,DANIDA,34.77588943,-11.23860527,LAKE NYASA,RUVUMA,MBINGA,96,True,VWC,True,1990.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2013
63198,500.0,2013-03-27,WORLD VISION,650.0,WORLD VISION,37.87836345,-4.45696094,PANGANI,KILIMANJARO,SAME,50,True,WATER AUTHORITY,True,2005.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
32935,0.0,2011-04-08,GOVERNMENT OF TANZANIA,0.0,CENTRAL GOVERNMENT,33.35195548,-9.20125312,LAKE NYASA,MBEYA,MBEYA RURAL,0,False,VWC,False,0.0,SUBMERSIBLE,USER-GROUP,UNKNOWN,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
27989,0.0,2011-03-22,GOVERNMENT OF TANZANIA,438.0,RWE,38.07447741,-4.63263711,PANGANI,TANGA,KOROGWE,50,True,VWC,False,1975.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,ENOUGH,SURFACE,OTHER,2011
45955,0.0,2012-10-21,GOVERNMENT OF TANZANIA,0.0,DWE,33.6298024,-4.34248293,INTERNAL,TABORA,IGUNGA,0,True,WATER AUTHORITY,False,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,CATTLE TROUGH,2012
31925,0.0,2013-01-24,WORLD VISION,0.0,CONSULTING ENGINEER,32.78495809,-4.16436618,LAKE TANGANYIKA,TABORA,NZEGA,0,False,VWC,False,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
4217,30.0,2011-08-05,GOVERNMENT OF TANZANIA,35.0,DWE,39.05938986,-5.02396651,PANGANI,TANGA,TANGA,1,True,VWC,True,2006.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
55178,0.0,2011-08-01,GOVERNMENT OF TANZANIA,0.0,CENTRAL GOVERNMENT,30.78487206,-2.48426281,LAKE VICTORIA,KAGERA,NGARA,0,True,VWC,False,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
16277,30.0,2013-01-19,WATERAID,1568.0,SEMA,34.73446188,-4.27754083,INTERNAL,SINGIDA,IRAMBA,125,True,WUG,False,2006.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
42198,0.0,2011-08-04,GOVERNMENT OF TANZANIA,0.0,DWE,30.61107494,-1.20242149,LAKE VICTORIA,KAGERA,KARAGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
67792,0.0,2013-01-27,WORLD BANK,132.0,DWE,38.80954411,-8.57523049,RUVUMA / SOUTHERN COAST,LINDI,KILWA,386,True,VWC,True,2012.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
5026,0.0,2011-08-03,AAR,0.0,COCANE,30.69040168,-2.89958169,LAKE VICTORIA,KAGERA,NGARA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
15902,0.0,2011-02-17,PLAN INT,266.0,DDCA,38.87735391,-7.12212874,WAMI / RUVU,PWANI,KISARAWE,500,True,VWC,False,2002.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
62846,0.0,2013-02-25,DANIDA,770.0,DWE,36.11948078,-10.88516878,RUVUMA / SOUTHERN COAST,RUVUMA,NAMTUMBO,350,True,VWC,True,1986.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2013
63063,0.0,2011-03-15,LVIA,0.0,COMMU,36.44972739,-5.71441464,WAMI / RUVU,DODOMA,KONGWA,0,True,VWC,False,0.0,MOTORPUMP,COMMERCIAL,PER BUCKET,SALTY,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
52959,5000.0,2011-03-24,WANANCHI,2005.0,WANANCHI,34.60314854,-9.23281882,RUFIJI,IRINGA,NJOMBE,35,True,WUA,True,2009.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
51817,0.0,2013-01-23,KUWASA,831.0,KUWASA,29.67074389,-4.86533691,LAKE TANGANYIKA,KIGOMA,KIGOMA URBAN,350,False,OTHER,True,1980.0,OTHER,OTHER,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
43049,0.0,2011-03-17,PLAN INT,271.0,HYDROTEC,36.66824759,-8.13818052,RUFIJI,MOROGORO,KILOMBERO,1024,True,VWC,True,2004.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
1721,0.0,2012-12-14,NIPON & PANOCO,0.0,WEDECO,34.27042775,-3.44090595,INTERNAL,SHINYANGA,MEATU,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
23655,200.0,2013-01-17,ISF/TACARE,1052.0,ISF/TACARE,29.67049871,-4.71013454,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,128,True,WUG,True,2006.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
50177,5000.0,2013-02-14,UNICEF,542.0,UNICEF,36.98687363,-11.463708,RUVUMA / SOUTHERN COAST,RUVUMA,TUNDURU,1,True,VWC,False,1999.0,HANDPUMP,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
68410,0.0,2011-03-12,DISTRICT COUNCIL,56.0,DWE,38.95361445,-5.46049837,PANGANI,TANGA,PANGANI,100,True,VWC,False,1976.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
47820,0.0,2013-02-08,MLOLWA MASANJA,0.0,MLOWA,32.60749313,-3.86832048,LAKE VICTORIA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,OTHER,COMMERCIAL,UNKNOWN,MILKY,INSUFFICIENT,GROUNDWATER,OTHER,2013
23638,0.0,2012-10-17,RWSSP,0.0,DWE,33.612976399999994,-3.56872339,INTERNAL,SHINYANGA,KISHAPU,0,True,WUG,False,0.0,OTHER,USER-GROUP,UNKNOWN,SALTY,INSUFFICIENT,GROUNDWATER,OTHER,2012
52868,0.0,2013-02-22,UNKNOWN,1316.0,UNKNOWN,34.96682728,-4.829064099999999,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1990.0,OTHER,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,OTHER,2013
43194,6000.0,2013-02-26,MISSION,1023.0,MISSION,35.27724419,-9.88930983,LAKE NYASA,RUVUMA,SONGEA RURAL,60,True,VWC,True,2011.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
54800,0.0,2013-01-29,NORAD,1858.0,NORAD,31.67232279,-8.07653516,LAKE RUKWA,RUKWA,SUMBAWANGA URBAN,170,True,VWC,True,1986.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2013
53596,0.0,2013-01-24,FW,351.0,FW,38.61960568,-10.7275631,RUVUMA / SOUTHERN COAST,MTWARA,MASASI,1,True,VWC,True,1975.0,OTHER,USER-GROUP,UNKNOWN,SALTY,DRY,GROUNDWATER,OTHER,2013
44296,500.0,2011-03-06,GOVERNMENT OF TANZANIA,321.0,DWE,36.81752205,-8.91416096,RUFIJI,MOROGORO,ULANGA,1,True,WUG,False,2008.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
